asin,reviewText,overall
B00JDYC5OI,"&#34;His deep and piercing blue eyes were staring right at me, and his short, dark brown hair was begging my hands to run through it.&#34;Meet Andrew, a dirty talking lawyer that gets what he wants... one dinner, one night, NO repeats! The only rule he has in no lies! Once you lie to him, he cuts all ties and wants nothing more from you! But underneath all that, Andrew has been hurt, badly, and even after six years he still cannot talk about it.Meet Aubrey, an undergraduate with two majors. One in law, to appease her parents and one in ballet, because dancing is her passion. Using her mother's exclusive invitation to a lawyers only message board, Aubrey sets up a fake profile to help with her homework.It is through this message board that Andrew and Aubrey &#34;meet&#34;. They form a sort of friendship over the course of several of months and sexual tension between them just continues to grow.Andrew is now desperate meet her in person and gives her two weeks to come to agree to meet in person. But fate always has a way of changing your plans. Aubrey ends us interviewing for an internship at Andrew's law firm and during the interview he comes to realize that girl sitting in front of him is his so called friend.Armed with this information he sets out to cut all contact with her but this proves to be harder then expected. So he finally outs her and now that everything is out in open, he still tries to keep his distance. But being a man, he cannot stay away from her and finally acts on his impulses. However, now that he has had her, will be able to stay away?The chemistry of these two is explosive! The push and pull will keep you on your feet. This a fast read that will defiantly leave you breathless!",5
B00JDYC5OI,"This book had me hooked! Good read, I devoured it in a couple of hours, only bad thing is no book #2 in sight!",5
B00JDYC5OI,I was very much waiting for this book and it was more than worth the wait! Whitney's books just keep getting better and better! The dialogue is always witty and sexy and you can just feel everything her characters are going through like you're right there with them-this makes an excellent writer for me. Whitney Gracia Williams  has and will continue to be one of my go-to authors the minute a new one comes out! Thanks for the awesome ride Whitney!,5
B00JDYC5OI,Enjoyed this quick read. Patiently awaiting the nextinstallment.in this series...worth the time and 99 cents.. I will read more of this author's work.,5
B00JDYC5OI,"I wasn't sure I was going to like this book, but boy am I convinced now!  Cannot wait for Reasonable Doubt 2.  The cliffhanger was one that you never see coming.",5
B00JDYC5OI,I was hooked from the first word and read it in one sitting. Whitney has written some if my favorite books and this series will be added to the list. Can't wait for book two!,5
B00JDYC5OI,"OMG!!!!! I CANNOT GET OVER HOW MUCH I LOVE THIS!!! Yes, I&#8217;m using shout-y CAPS. This book is way more than shout-y caps worthy! This is FLIPPING FANTASTIC! SEXY, FABULOUS, HOT! You definitely WANT to read this! It&#8217;s dripping with sexual tension, dirty talk, and total awesomeness. This is a fabulous start to the series. And, I need more NOW!The blurb really does tell you all that you need to know. Just wait until you find out what happens when Andrew realizes just who Alyssa is.Andrew&#8230;. He's yummy, delicious, and a complete a-hole. He has a dirty mouth.... filthy even. He&#8217;s sexy, hot, and smart. He's blunt, bold, and can make a girl wet in less than 10 words. Andrew is what he is and makes no excuse for it. He&#8217;s the best cocky a-hole I&#8217;ve ever come across in a book. So, YES&#8230;. I. NEED. MORE. ANDREW.Reasonable Doubt is fabulous right out of the starting gate, but with the way it ended it's about to get even better. Bring on Episode 2 Whitney!(This book is part of a serial so keep that in mind before you say it&#8217;s short. It&#8217;s like watching a tv series&#8230;. you just need to wait for the season finale, that&#8217;s all.)",5
B00JDYC5OI,"I didn't know this was a series and it would end like it did. Whitney, you're fingers better be bandaged and typing. I need to know what happens next.Loved the snarky chemistry between these 2!!",5
B00JDYC5OI,"I read this so fast and wanted more! Very good writing and the story just kept going! Loved Andrew's brutal personality!!! I am not good at writing reviews, just know that this was yet another outstanding story from Whitney! i can't wait for the next one and the next one and so on!!!",5
B00JDYC5OI,Cannot wait for the next instalment..Whitney G. Is one of my faves..couldn't wait to start this one.Andrew is scrumptious he is such a bad boy.Csnnot wait for all his secrets to be revealed..,4
B00JDYC5OI,"Hot, sexy, funny, total swoon worthy alpha male! Loved this book and dying for book 2! A great read - I fully intend on reading again by the pool this summer!",4
B00JDYC5OI,"If you haven't 1-clicked this book purely from the blurb alone, what are you waiting for!!! IT IS ABSOLUTELY BRILLIANT and then some!!!! Andrew will leave you a HOT PANTING MESS, jaw dropped and begging for more, literally (I wish I could show you a picture of my face, you know that one...that YOU HAVE GOT TO BE EFFIN KIDDING ME LOOK!)Whitney's writing style is like no other! It is twisted, heart-stopping & panty melting and that is just putting it mildly!!!",5
B00JDYC5OI,"Seriously, fast and hard. The book comes at u. Andrew was a dick but can make your panties drop. I love the banter between the two and of course the chemistry. Very interested in what happens next and I hope it will not go down hill.",5
